SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,SHFW,ZGFW,GGSS,SHZA
0.0099664760,0.6598205230,0.0594958320,0.2840989490,0.2105418140,0.2826855120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0002635810,0.0000000000,0.0000000000,0.0000000000,0.0046999840,0.1323474800,0.0000000000,0.0087540120,0.0001187120
0.1299775490,0.4946762950,0.0775913390,0.3421014950,0.4224270350,0.1228878650,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0167460080,0.0000000000,0.0000000000,0.0000000000
0.0007157070,0.0000401000,0.0000000000,0.2156273170,0.0078504140,0.0000000000,0.3112160850,0.0018191690,0.0000000000,0.0000000000,0.0010416670,0.0001581490,0.0000000000,0.0000000000,0.0007699710,0.1109196300,0.0143151360,0.0000000000,0.0058360080,0.0036207150
0.0599357210,0.0865228400,0.0185646800,0.2736951330,0.0675337040,0.0561319100,0.1315270850,0.0229952150,0.0383136580,0.0014044940,0.0385416670,0.0034792690,0.0187500000,0.0030590390,0.0000000000,0.0111456770,0.0218778490,0.0000000000,0.0647796910,0.0073601420
0.0297679450,0.7739588940,0.0888512960,0.2033657640,0.0967458220,0.2814423920,0.0028182470,0.0000000000,0.0747065780,0.0000000000,0.0020833330,0.0001054320,0.0062500000,0.0012236160,0.0000000000,0.0001790470,0.0179614440,0.0000000000,0.0023344030,0.0009496960
0.0242901310,0.7853058750,0.0000000000,0.2659097520,0.1915526850,0.1925025330,0.0048698280,0.0072635440,0.0107575200,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000895000,0.0462540940,0.0000000000,0.0000000000,0.0003561360
0.0034983100,0.6976252850,0.0522087460,0.2530869050,0.1705426360,0.1736434110,0.0000000000,0.0000000000,0.0000000000,0.0014044940,0.0000000000,0.0146551040,0.0312500000,0.0036708470,0.0015399420,0.0069380720,0.1139133660,0.0057142860,0.0040852060,0.0034426470
0.0259846240,0.5223323650,0.0282032170,0.2623031150,0.1151591290,0.0670016750,0.0006709270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1344263160,0.0000000000,0.0000000000,0.0000000000,0.0092209220,0.0020257270,0.0000000000,0.0000000000,0.0000000000
0.0064672120,0.1728322230,0.0337808090,0.2489410890,0.1734021210,0.3210088850,0.0578600860,0.0328764350,0.0000000000,0.0028089890,0.0062500000,0.0002635810,0.0125000000,0.0073416950,0.0023099130,0.0000000000,0.0190755930,0.0000000000,0.0396848560,0.0018400360
0.0302467860,0.4309924010,0.0000000000,0.2326962870,0.0081918380,0.0000000000,0.2539041450,0.0170845820,0.0000000000,0.0000000000,0.0031250000,0.0112021930,0.0000000000,0.0159070050,0.0046198270,0.0064009310,0.0705965770,0.0000000000,0.0011672020,0.0801305830
0.0061955250,0.7734428870,0.1063312390,0.3489236430,0.2491762770,0.2416254810,0.0000000000,0.0000000000,0.0233227290,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.0015666610,0.0948377730,0.0000000000,0.0000000000,0.0001780680
0.0327015980,0.7335819090,0.0500552080,0.2319034080,0.1226309920,0.0772946860,0.0059538210,0.0639386190,0.1641379310,0.0014044940,0.0187500000,0.0016342020,0.0062500000,0.0030590390,0.0015399420,0.0002685710,0.0749181270,0.0000000000,0.0128392180,0.0004748480
0.0000000000,0.1429832890,0.0945712540,0.2952085900,0.2316915100,0.4320587600,0.0006922330,0.0123899200,0.0000000000,0.0028089890,0.0000000000,0.0001054320,0.0000000000,0.3107984090,0.0000000000,0.0047447460,0.0953779670,0.0000000000,0.0105048150,0.0002374240
0.0255280430,0.5277398140,0.0100257950,0.4187412920,0.1801238540,0.1619626060,0.0286204600,0.0000000000,0.0101156820,0.0070224720,0.0010416670,0.0006325940,0.0156250000,0.0018354240,0.0023099130,0.0739240390,0.0463891420,0.0000000000,0.0443536620,0.0082504820
0.0285673210,0.6148746720,0.0258848300,0.2348204980,0.0845541690,0.0940495570,0.0002897760,0.0000000000,0.0614515310,0.0000000000,0.0020833330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001790470,0.0011479120,0.0000000000,0.0000000000,0.0000594000
0.0185516460,0.6798069340,0.2373124820,0.3343998790,0.1873385010,0.1503406150,0.0015054480,0.0134726190,0.0199533430,0.0000000000,0.0000000000,0.0004744460,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0060771800,0.0000000000,0.0005836010,0.0001780680
0.0133991110,0.7685756920,0.0066656060,0.3249818660,0.1633016630,0.1266825020,0.0152225500,0.0000000000,0.0336268330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0030437990,0.0050643170,0.0000000000,0.0000000000,0.0000000000
0.0051728800,0.0067604120,0.0324240010,0.3042847580,0.1815680880,0.1944062360,0.0085214170,0.0394449390,0.0272622490,0.0014044940,0.0020833330,0.0609399300,0.0062500000,0.0183542370,0.0084696820,0.0740359440,0.0919004690,0.0000000000,0.0910417270,0.0351981010
0.0175938420,0.5287293610,0.0328212880,0.2893473460,0.1822612090,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0014044940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033086870,0.0000000000,0.0000000000,0.0000000000
0.0047126360,0.6925211060,0.2285768250,0.3182678540,0.1349728490,0.1503759400,0.0016731130,0.0059892380,0.0000000000,0.0000000000,0.0010416670,0.0000791000,0.0000000000,0.0003059040,0.0005774780,0.0049909360,0.0799149190,0.0000000000,0.0000000000,0.0122570110
0.0038452800,0.1411187250,0.0114773830,0.2464400330,0.1437173370,0.1635991820,0.0000000000,0.1042543810,0.0000000000,0.0337078650,0.0072916670,0.0240913040,0.0375000000,0.0091771180,0.0007699710,0.0000895000,0.0355177420,0.0000000000,0.0128392180,0.0001780680
0.0029572870,0.0006889340,0.0125047820,0.3367093910,0.1153342070,0.1223241590,0.1623871620,0.1478297740,0.0037108510,0.0000000000,0.0000000000,0.0079074300,0.0000000000,0.0000000000,0.0000000000,0.1038025110,0.0008102910,0.0000000000,0.0005836010,0.0016026120
0.0100218090,0.0009036320,0.0000000000,0.2801760190,0.0854985570,0.0888296690,0.0000000000,0.0000000000,0.0565898600,0.0000000000,0.0187500000,0.0001054320,0.0062500000,0.0012236160,0.0000000000,0.0119513890,0.0240386240,0.0000000000,0.0323898450,0.0137112330
0.2863984010,0.5181349620,0.0763251160,0.4501584530,0.0000000000,0.0241764880,0.0009683730,0.0519972270,0.0000000000,0.0000000000,0.0104166670,0.0092780520,0.0000000000,0.0012236160,0.0015399420,0.0310646580,0.0016205810,0.0000000000,0.0011672020,0.0031458670
0.0704869060,0.7951847130,0.1732616600,0.2646965280,0.0606394710,0.0882028670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000264000,0.0078125000,0.0000000000,0.0000000000,0.0000224000,0.0063472770,0.0000000000,0.0052524070,0.0000000000
0.0045639370,0.0145778630,0.0000000000,0.3126330100,0.0556229770,0.0647249190,0.1218481340,0.0000000000,0.0000000000,0.0042134830,0.0072916670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0122199590,0.0006077180,0.0000000000,0.0052524070,0.0001187120
0.0086776670,0.0142899030,0.0323763500,0.4968894080,0.0766753200,0.0307662720,0.0326565470,0.0385992300,0.0000000000,0.0000000000,0.0291666670,0.0000000000,0.0250000000,0.0000000000,0.0000000000,0.0021038030,0.0420338300,0.0057142860,0.0040852060,0.0035316810
0.0205165510,0.0089711020,0.0168403820,0.5223745450,0.1212720490,0.1163847970,0.1107157430,0.0677930750,0.0193083700,0.0000000000,0.0010416670,0.0003162970,0.0281250000,0.0012236160,0.0000000000,0.0268570530,0.2143218880,0.0000000000,0.0070032100,0.1201958750
0.0000000000,0.2186310640,0.1170884600,0.3968746460,0.1189924280,0.0618142480,0.0069326000,0.0177261450,0.0131264690,0.0014044940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0057295050,0.0331206320,0.0000000000,0.0000000000,0.0002374240
0.0012573330,0.0039408690,0.0318995260,0.3645409720,0.3217987300,0.2050596230,0.1383800660,0.0319586210,0.0141994950,0.0042134830,0.0104166670,0.0021086480,0.0765625000,0.0385438970,0.0127045240,0.1869698530,0.0646882070,0.5485714290,0.0373504520,0.0054607510
0.1977705860,0.6299858850,0.0544897110,0.4240752400,0.0148327940,0.0000000000,0.0388877020,0.0773367600,0.0000000000,0.0000000000,0.0083333330,0.0026358100,0.0000000000,0.0006118080,0.0015399420,0.0036257020,0.0039164050,0.0114285710,0.0000000000,0.0014839000
0.0005455800,0.0001155450,0.1408606050,0.3736061080,0.0784612410,0.0425552490,0.0849161940,0.0693371790,0.1191208470,0.0014044940,0.0031250000,0.0003162970,0.0218750000,0.0122361580,0.0007699710,0.0206351690,0.0859245750,0.0000000000,0.0142982200,0.0096750260
0.0050287730,0.0231506420,0.0262672710,0.4036444990,0.1205333930,0.0713171380,0.1868666620,0.0553887700,0.0126203670,0.0014044940,0.0010416670,0.0004744460,0.0000000000,0.0000000000,0.0003849860,0.0241713480,0.0695837130,0.0000000000,0.0186752260,0.0042736310
0.0187098690,0.0343786830,0.0093075290,0.0702375810,0.0456053070,0.0110558320,0.2413445190,0.0039630280,0.0058693600,0.0056179780,0.0239583330,0.0002108650,0.0250000000,0.0452737840,0.0003849860,0.0686421520,0.0957831120,0.1714285710,0.0396848560,0.0074194980
0.0271464180,0.5093046000,0.0810265670,0.4295165120,0.2382098170,0.2309913380,0.0061681360,0.0276000680,0.0136255020,0.0014044940,0.0114583330,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0009399970,0.0159357170,0.0000000000,0.0011672020,0.0001187120
0.0139543000,0.6367660720,0.0312380720,0.3402695810,0.1700680270,0.8410636980,0.0118899690,0.0000000000,0.0000000000,0.0786516850,0.0083333330,0.0665805640,0.0062500000,0.0330376260,0.0003849860,0.0003580940,0.0763698980,0.0000000000,0.0105048150,0.0013058320
0.0128476260,0.0171659700,0.0093129800,0.2988771850,0.1288433380,0.0884984550,0.0170981900,0.0335888380,0.0110546780,0.0028089890,0.0260416670,0.0005798780,0.0218750000,0.0073416950,0.0615976900,0.0353617870,0.1746514060,0.0171428570,0.0507732710,0.0207745960
0.0000000000,0.0002551010,0.0266434380,0.4562207040,0.0348128810,0.0063296150,0.0230710930,0.0000000000,0.0000000000,0.0000000000,0.0104166670,0.0020822900,0.0187500000,0.0477210160,0.0015399420,0.0309975160,0.0455450890,0.0000000000,0.0075868110,0.0022555280
0.0000000000,0.0125154820,0.1092825630,0.3522751200,0.1912378300,0.3708854890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0016869180,0.0250000000,0.0000000000,0.0000000000,0.0071618810,0.1277558320,0.0000000000,0.0046688070,0.0093782460
0.0290961990,0.6448545410,0.0597068110,0.2645504320,0.1595744680,0.0000000000,0.0000000000,0.0924451020,0.0273827790,0.0182584270,0.0000000000,0.0035319860,0.0312500000,0.0000000000,0.0011549570,0.0008057120,0.0195145010,0.0000000000,0.0035016050,0.0011277640
0.0093251100,0.6727061030,0.0099405600,0.2922913210,0.1006612350,0.1133545870,0.0064321520,0.0000000000,0.0100296820,0.0028089890,0.0000000000,0.0494477980,0.0031250000,0.0000000000,0.0003849860,0.0000000000,0.0051993650,0.0057142860,0.0017508020,0.0001187120
0.0779049370,0.4968482830,0.0000000000,0.4030480270,0.1726302570,0.0251098560,0.0724146140,0.0000000000,0.0266608220,0.0014044940,0.0052083330,0.0001054320,0.0312500000,0.0024472320,0.0003849860,0.0035809400,0.0064823260,0.0000000000,0.0064196090,0.0023742400
0.0083478000,0.8055158750,0.0186873700,0.2098410370,0.1729559750,0.0591934890,0.0000000000,0.0000000000,0.0942745610,0.0028089890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003849860,0.0000448000,0.0081029070,0.0000000000,0.0005836010,0.0000000000
0.0090810350,0.0113073840,0.0948676880,0.4482944990,0.1051413620,0.0804909950,0.1386325660,0.0403934590,0.0769164320,0.0056179780,0.0020833330,0.0002108650,0.0562500000,0.0030590390,0.0003849860,0.0478055550,0.0699550960,0.0000000000,0.0204260290,0.0036800710
0.0008625420,0.0203596250,0.0347559370,0.4027118280,0.1135321100,0.0886850150,0.2226873950,0.1205814890,0.0389639350,0.0000000000,0.0239583330,0.0302591000,0.0250000000,0.0000000000,0.0023099130,0.1284214770,0.1438265980,0.0000000000,0.0992121390,0.0073007860
0.0815236020,0.1175821150,0.0048666290,0.4488501500,0.1092925790,0.0809307030,0.0615908820,0.0290100870,0.0184134790,0.0056179780,0.0031250000,0.0007907430,0.0156250000,0.0018354240,0.0011549570,0.0970434860,0.1045950230,0.0000000000,0.0571928800,0.0020181040
0.0006383780,0.0001528600,0.0028581430,0.2697239100,0.0217846430,0.0181067160,0.1118701920,0.0000000000,0.0048062800,0.0014044940,0.0072916670,0.0008434590,0.0453125000,0.0012236160,0.0030798850,0.0175018460,0.0016543430,0.0000000000,0.0058360080,0.0006529160
0.0007467600,0.0016978470,0.0323194530,0.5074914700,0.0655281970,0.0847233250,0.0417829160,0.0303695740,0.0000000000,0.0014044940,0.0020833330,0.0008961750,0.0187500000,0.0042826550,0.0034648700,0.0309527540,0.0398392920,0.0000000000,0.0569010800,0.0073601420
0.0000000000,0.0020067190,0.0234994010,0.3067164340,0.2174924400,0.1488718310,0.0000000000,0.0400229880,0.0000000000,0.0070224720,0.1166666670,0.0002108650,0.0000000000,0.0067298870,0.0000000000,0.0000000000,0.0309260950,0.0000000000,0.0110884160,0.0000594000
0.0291525870,0.7748902410,0.1933657260,0.2682026910,0.2052828020,0.1378122310,0.0009199960,0.0164665350,0.0000000000,0.0000000000,0.0000000000,0.0002635810,0.0000000000,0.0000000000,0.0000000000,0.0000448000,0.0417974950,0.0000000000,0.0017508020,0.0000000000
0.0181409500,0.0203473460,0.0024172800,0.0271559990,0.0315846900,0.0022970680,0.0622891060,0.0032935910,0.0024389520,0.0000000000,0.0000000000,0.0004744460,0.0000000000,0.0024472320,0.0200192490,0.1050558400,0.1122252610,0.0085714290,0.0040852060,0.0128802490
0.0028950610,0.8281803900,0.0172823410,0.3159625100,0.1552476260,0.1129073650,0.0004111300,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0001054320,0.0031250000,0.0000000000,0.0000000000,0.0034914170,0.0076302370,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000660000,0.0025215950,0.0825391370,0.0154442320,0.0029952450,0.0615459150,0.0042946530,0.0000000000,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0006118080,0.0000000000,0.0054609340,0.0002025730,0.0000000000,0.0000000000,0.0281940940
0.0013450230,0.0044933820,0.0000000000,0.1666145110,0.0311456840,0.0238435860,0.0976049800,0.0068374990,0.0000000000,0.0000000000,0.0000000000,0.0002635810,0.0093750000,0.0000000000,0.0000000000,0.0011638060,0.3161821800,0.0000000000,0.0000000000,0.0001187120
0.0673487150,0.0354695980,0.0187393660,0.1074869240,0.0695603780,0.0323771940,0.1150951660,0.0000000000,0.0085942610,0.0056179780,0.0104166670,0.0100951530,0.0656250000,0.0061180790,0.0030798850,0.1363666880,0.1415645360,0.3542857140,0.0224686310,0.0121976550
0.0442433380,0.1282230170,0.0119068160,0.4313297060,0.1290581810,0.1131468980,0.0780744060,0.1216745140,0.0709892590,0.0000000000,0.0072916670,0.0021877220,0.0093750000,0.0006118080,0.0000000000,0.1696470540,0.0804551130,0.0000000000,0.0560256780,0.0042736310
0.0128023280,0.0052279840,0.0047765450,0.0456093210,0.0222897670,0.0226950350,0.0477892430,0.0046486680,0.0172120320,0.0126404490,0.0197916670,0.0018977830,0.1015625000,0.0073416950,0.0069297400,0.0520355410,0.0854856680,0.2200000000,0.0761599070,0.0473067220
0.0420972060,0.5867259940,0.0418838820,0.4020032890,0.3420398010,0.1990049750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005271620,0.0000000000,0.0000000000,0.0000000000,0.0028647520,0.0875113950,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0001492090,0.0084524700,0.2197822460,0.0368139220,0.0356983490,0.0455772200,0.0191944250,0.0000000000,0.0000000000,0.0000000000,0.0002635810,0.0000000000,0.0012236160,0.1574590950,0.0039390340,0.1748202170,0.0000000000,0.0606944850,0.0018400360
0.0000000000,0.0094671440,0.0177608870,0.3593191760,0.1160337550,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0218750000,0.0006118080,0.0015399420,0.0015666610,0.0185691620,0.0000000000,0.0000000000,0.0002374240
0.0000000000,0.3923064700,0.0000000000,0.4331213840,0.1740506330,0.1687763710,0.0000000000,0.1209977660,0.1792012220,0.0000000000,0.0000000000,0.0044281610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003376210,0.0000000000,0.1960898750,0.0000000000
0.0235147710,0.7901114120,0.0275734000,0.2677462610,0.0941640610,0.1548310260,0.0009541010,0.0000000000,0.0126457320,0.0028089890,0.0000000000,0.0002108650,0.0000000000,0.0000000000,0.0000000000,0.0051923640,0.1668523580,0.0000000000,0.0000000000,0.0041549190
0.0433434740,0.5067018890,0.0095126100,0.1813620390,0.0010357820,0.0000000000,0.4342463030,0.0172814890,0.0000000000,0.0000000000,0.0031250000,0.0283086010,0.0031250000,0.0006118080,0.0265640040,0.0617040800,0.0157669060,0.0000000000,0.0005836010,0.0108918240
0.0089682440,0.5384275380,0.0446139920,0.3494485710,0.2186009540,0.3815580290,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021485640,0.0019582030,0.0000000000,0.0087540120,0.0000000000
0.0000000000,0.3666053140,0.1866261540,0.3128037340,0.1784266020,0.2162746690,0.0034650950,0.0000000000,0.0229633360,0.0000000000,0.0000000000,0.0002108650,0.0031250000,0.0018354240,0.0000000000,0.0000000000,0.1336304400,0.0000000000,0.0029180040,0.0002374240
0.0320306010,0.8189396220,0.0282468920,0.3211858930,0.2342237710,0.1961543420,0.0000000000,0.0222040040,0.0000000000,0.0000000000,0.0010416670,0.0005798780,0.0000000000,0.0000000000,0.0000000000,0.0022828500,0.0588135990,0.0000000000,0.0000000000,0.0000000000
0.0199859190,0.0447670320,0.1093655310,0.3668366730,0.1989223500,0.0472394450,0.4593180720,0.0507997710,0.0501572950,0.0014044940,0.0020833330,0.0003690130,0.0000000000,0.0070357910,0.0000000000,0.1082563060,0.0655322600,0.0000000000,0.0005836010,0.0683187420
0.0242624760,0.8551921490,0.0000000000,0.2994110940,0.2299880530,0.2293906810,0.2006066500,0.0685220320,0.0000000000,0.0000000000,0.0000000000,0.0006325940,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0300482800,0.0000000000,0.0005836010,0.0000594000
0.0089386380,0.0060863990,0.0014822240,0.0869158900,0.0157357280,0.0387340990,0.1404784230,0.0227200350,0.0074775630,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.1356952620,0.0289003680,0.0000000000,0.0000000000,0.0196765100
0.0013576480,0.0052462360,0.0004052300,0.2001235510,0.0132370640,0.0057761730,0.1914895980,0.0013803360,0.0143102200,0.0014044940,0.0000000000,0.0003162970,0.0062500000,0.0165188130,0.0000000000,0.0956782530,0.0596914140,0.0000000000,0.0017508020,0.0003561360
0.0000000000,0.0159125630,0.0148608300,0.3005721630,0.1213592230,0.2588996760,0.0000000000,0.0000000000,0.0249901090,0.0000000000,0.0000000000,0.0032684050,0.0062500000,0.0024472320,0.0000000000,0.0000895000,0.0804213510,0.0000000000,0.0023344030,0.0007122720
0.0703313200,0.4157188870,0.0088032970,0.2682596470,0.1150257400,0.0772200770,0.0155938690,0.0161466610,0.0102487190,0.0112359550,0.0302083330,0.0009488920,0.0187500000,0.2003670850,0.0929740130,0.1672075380,0.9546237210,0.0114285710,0.0709074990,0.0085472620
0.0161402740,0.8533567490,0.2107676040,0.3279611570,0.1770386270,0.1144492130,0.0000000000,0.0410249940,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001350480,0.0000000000,0.0005836010,0.0000000000
0.0180397370,0.0347153180,0.0287173150,0.3682435320,0.1407099460,0.1705575100,0.0604593710,0.0672510770,0.0090546190,0.0126404490,0.0083333330,0.0008434590,0.0125000000,0.0018354240,0.0003849860,0.0281103820,0.0353489310,0.0000000000,0.0285964400,0.0031458670
0.0315428800,0.0169804150,0.0048035260,0.5237381660,0.1208204950,0.0684697020,0.0312645940,0.0000000000,0.0096931850,0.0154494380,0.0041666670,0.0084873090,0.0250000000,0.0061180790,0.0015399420,0.2421610980,0.0927107600,0.0000000000,0.0437700610,0.0130583170
0.0044426270,0.7385861110,0.0397810290,0.2810650780,0.1299468400,0.0315022640,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0000527000,0.0000000000,0.0006118080,0.0003849860,0.0000895000,0.0066173740,0.0000000000,0.0396848560,0.0026710190
0.0037292510,0.0011815110,0.0119261370,0.5256629650,0.0779147190,0.0944420830,0.0718734790,0.0189578590,0.0000000000,0.0042134830,0.0052083330,0.0009488920,0.0156250000,0.0000000000,0.0073147260,0.0250665830,0.1870758630,0.0000000000,0.0452290630,0.0135925210
0.0293475880,0.7585326190,0.1626794260,0.3261513780,0.1226309920,0.0594574510,0.0452490430,0.0426257460,0.0000000000,0.0056179780,0.0000000000,0.0002108650,0.0062500000,0.0000000000,0.0000000000,0.0004028560,0.0361929840,0.0000000000,0.0099212140,0.0002967800
0.0177716740,0.0308630270,0.0000000000,0.1185440750,0.0024065810,0.0000000000,0.1396486080,0.0050190720,0.0446003570,0.0210674160,0.0052083330,0.0003690130,0.0859375000,0.0122361580,0.0080846970,0.0533560130,0.0459164730,0.0228571430,0.0192588270,0.0163228970
0.0038930470,0.3474239090,0.0232399180,0.3028215230,0.2846790890,0.3312629400,0.0011057100,0.0395810500,0.0293103450,0.0000000000,0.0041666670,0.0001054320,0.0187500000,0.0036708470,0.0000000000,0.0037152260,0.0361254600,0.0000000000,0.0035016050,0.0131770290
0.0777853540,0.1301164770,0.0450132390,0.2038057120,0.1238215840,0.0337695230,0.1312037260,0.0968390730,0.0239035820,0.0042134830,0.0135416670,0.0003162970,0.0250000000,0.0024472320,0.0069297400,0.0235894450,0.0243762450,0.0000000000,0.0087540120,0.0011277640
0.0025418610,0.0014293290,0.0644890050,0.3876996050,0.1796778190,0.0901205360,0.3418402950,0.0129216950,0.0191374070,0.0000000000,0.0000000000,0.1273359870,0.0000000000,0.0006118080,0.0003849860,0.2034421790,0.0046591710,0.0057142860,0.0011672020,0.0002374240
0.0047724410,0.6965131260,0.0142447720,0.2640459580,0.1744923860,0.1692047380,0.0040664300,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0003162970,0.0156250000,0.0562863260,0.0415784410,0.0000448000,0.0198521220,0.0000000000,0.0093376130,0.0001187120
