code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
1878,0.012113055,0.433378197,0.009421265,0.265141319,0.02960969,0.00538358,0.0013500000,0.001345895,0.00134590,0,0,0,0,10,0,4,0,758,68,8,1
1879,0.023364486,0.429906542,0.003115265,0.190031153,0.018691589,0.003115265,0.2380000000,0,0.00000000,4,6,18,4,1,4,244,0,27,18,19,1
1880,0.00119976,0.232153569,0,0.204559088,0.021595681,0.00659868,0.0006000000,0,0.00000000,0,0,2,0,0,0,48,0,1582,2,2,1
1881,0.004410468,0.455160247,0.023228462,0.203763599,0.025580712,0.004410468,0.0000000000,0.000588062,0.00000000,0,0,2,0,0,0,0,0,296,0,0,1
1882,0,0.026595745,0.008865248,0.232269504,0.015957447,0.007092199,0.0000000000,0.00177305,0.00000000,24,28,0,20,48,74,6,0,1214,64,36,1
1883,0,0.021680217,0,0.257452575,0.01897019,0,0.0000000000,0,0.00000000,6,16,0,0,0,6,28,0,1153,22,2,1
1884,0.001179245,0.517688679,0,0.248820755,0.028301887,0.007075472,0.0000000000,0,0.00000000,0,0,2,2,0,0,0,0,2776,8,0,1
1885,0.003604531,0.514418126,0.011328527,0.193099897,0.015962925,0.003089598,0.0000000000,0.003604531,0.00051493,0,0,24,0,2,0,0,0,418,6,6,1
1886,0.002535926,0.487743026,0.024513948,0.203719358,0.021132713,0.010989011,0.0025400000,0.003381234,0.00169062,4,2,20,68,4,0,20,0,2622,4,12,2
1887,0.063253012,0.198795181,0.060240964,0.262048193,0.021084337,0.003012048,0.0000000000,0,0.00000000,0,0,0,0,0,0,4,0,0,0,0,1
1888,0.007230658,0.485177151,0.002892263,0.232827187,0.025307303,0.00867679,0.0007230000,0.002169197,0.00216920,0,4,0,0,0,0,4,0,178,0,2,1
1889,0.001780627,0.010921178,0.000949668,0.230887939,0.004154796,0.000949668,0.0603000000,0.000118708,0.00011871,166,104,60,31,22,60,1362,0,1392,526,390,1
1890,0,0.492690058,0.035087719,0.216374269,0.026315789,0.002923977,0.0175000000,0,0.00000000,0,0,2,0,0,0,266,0,444,0,0,1
1891,0.002008032,0.532797858,0.042168675,0.215528782,0.020749665,0.000669344,0.0000000000,0.002008032,0.00334672,4,10,636,16,0,0,56,0,494,56,22,1
1892,0.008213552,0.390143737,0.004106776,0.285420945,0.026694045,0.008213552,0.0000000000,0,0.00000000,0,0,0,0,0,0,0,0,5827,0,0,1
1893,0.008424182,0.065535183,0.001672448,0.102329039,0.012388503,0.000681368,0.2410000000,0.00074331,0.00068137,42,20,8,34,165,36,11489,0,3796,90,716,2
1894,0.014393939,0.479545455,0.004545455,0.234848485,0.028787879,0.007575758,0.0075800000,0.006060606,0.00303030,0,0,0,4,0,2,305,0,445,4,32,2
1895,0.001810501,0.16053108,0.026554013,0.223898612,0.021726011,0.007845504,0.0000000000,0,0.00362100,0,0,52,0,0,0,8,66,384,4,4,1
1896,0.002431118,0.471636953,0.004051864,0.207455429,0.024311183,0.008103728,0.0000000000,0,0.00162075,0,2,12,44,0,0,104,0,2942,36,138,1
1897,0.00062383,0.051154086,0,0.209606987,0.016843419,0.004366812,0.0000000000,0,0.00000000,4,8,32,0,0,8,1872,0,1801,8,24,1
1898,0,0.148888889,0.022222222,0.233333333,0.035555556,0.015555556,0.0044400000,0,0.00000000,32,2,44,12,32,12,20,0,893,145,18,1
1899,0.004077934,0.507929316,0.010421386,0.176257363,0.022202084,0.008155868,0.0000000000,0,0.00000000,0,8,0,0,4,0,216,0,2137,4,64,1
1900,0.007836046,0.483423749,0.036166365,0.167570826,0.019288728,0.002411091,0.0000000000,0.001205546,0.00361664,0,0,81,4,44,0,0,0,1456,2,4,1
1901,0.007380074,0.560885609,0.029520295,0.188191882,0.040590406,0.011070111,0.0000000000,0,0.00738007,0,2,30,2,2,2,0,0,38,4,0,2
1902,0.002531646,0.526582278,0.021940928,0.196624473,0.038818565,0.011814346,0.0025300000,0,0.00000000,0,0,0,0,0,0,194,0,1511,2,6,1
1903,0.014285714,0.25,0.007142857,0.085714286,0.028571429,0.021428571,0.0000000000,0,0.00714286,10,22,169,14,29,30,1515,3,1806,61,242,2
1904,0.004906771,0.438665358,0.017664377,0.24828263,0.010794897,0.00686948,0.0000000000,0.001962709,0.00000000,34,16,8,8,2,6,0,0,958,78,8,1
1905,0.012295082,0.418032787,0.06147541,0.217213115,0.036885246,0.036885246,0.0000000000,0,0.00000000,4,0,12,12,0,0,0,0,526,140,18,2
1906,0.022350993,0.207899716,0.003311258,0.169820246,0.011234626,0.003547777,0.0057900000,0.003902554,0.00106433,2,14,10,5,2,1494,3321,0,16901,250,11,2
1907,0.003617945,0.511577424,0.004341534,0.167872648,0.022431259,0.002894356,0.0000000000,0,0.00072359,2,12,150,50,62,14,4,0,272,40,4,1
1908,0,0.001750292,0.001750292,0.126604434,0.017502917,0.007001167,0.0134000000,0.001166861,0.00000000,0,4,8,0,0,0,4,0,7742,0,62,1
1909,0.011622709,0.0540903,0.000894055,0.113544926,0.012516764,0.000894055,0.0237000000,0.003576218,0.00134108,0,54,0,33,0,2,4724,36,657,222,135,2
1910,0.003591954,0.012392241,0.001795977,0.295258621,0.010057471,0.002155172,0.0226000000,0.003591954,0.00233477,0,26,108,8,4,74,5897,0,1381,241,410,2
1911,0.01552795,0.383540373,0.040372671,0.23136646,0.023291925,0.00621118,0.0621000000,0,0.00000000,6,52,20,10,70,10,390,0,2188,36,162,1
1912,0.002625246,0.005031722,0.001640779,0.242835266,0.004922336,0.001531394,0.1110000000,0,0.00021877,48,138,54,18,22,32,10286,0,2132,307,582,2
1913,0.000593707,0.001583218,0.01504057,0.332673659,0.017811201,0.004749654,0.2490000000,0.004551751,0.00138532,2,4,38,2,6,0,2365,0,4533,49,263,2
1914,0.000987492,0.006254115,0.001316656,0.193548387,0.01843318,0.005924951,0.0000000000,0.002304147,0.00098749,16,280,52,2,56,12,342,0,1506,68,338,1
1915,0.021599169,0.349948079,0.013084112,0.186085151,0.011630322,0.00145379,0.0243000000,0.001038422,0.00020768,2,56,8,8,12,68,770,0,10634,16,0,1
1916,0.019880716,0.383697813,0.019880716,0.234592445,0.013916501,0.001988072,0.0059600000,0,0.00000000,0,0,1846,16,2,0,4,0,110,4,12,1
1917,0.01056052,0.427294882,0.017871649,0.264825345,0.022745735,0.007311129,0.0008120000,0.000812348,0.00243704,0,0,188,450,4,0,20,0,3466,454,174,2
1918,0.000137099,0.000137099,0.000137099,0.173841514,0.001919386,0.000137099,0.1720000000,0.000548396,0.00068550,0,2,46,18,168,12,6418,0,206,42,86,2
1919,0.003307607,0.501653804,0.001102536,0.169790518,0.019845645,0.005512679,0.0000000000,0.002205072,0.00000000,0,0,0,2,0,0,456,0,2096,4,2,1
1920,0.004581152,0.208115183,0.005890052,0.240183246,0.016361257,0.008507853,0.0000000000,0.00065445,0.00000000,0,12,48,8,0,0,176,0,236,36,14,1
1921,0.029437229,0.394805195,0.03030303,0.23982684,0.019047619,0.006060606,0.0034600000,0,0.00346320,2,0,2,0,0,0,0,0,3664,0,0,1
1922,0.00973236,0.497161395,0.01378751,0.185725872,0.02189781,0.01135442,0.0000000000,0,0.00000000,66,4,148,208,90,20,8,2,1197,140,46,2
1923,0.013986014,0.372960373,0.007770008,0.247863248,0.033411033,0.017871018,0.0000000000,0,0.00000000,2,10,16,0,0,0,652,0,528,8,6,1
1924,0.01183432,0.434319527,0.014201183,0.221301775,0.027218935,0.007100592,0.0189000000,0,0.00000000,4,10,2,0,0,0,562,0,64,0,8,1
1925,0.003885004,0.020979021,0.019166019,0.271691272,0.015281015,0.001295001,0.1560000000,0.001036001,0.00233100,0,0,2,0,0,0,382,0,1431,22,1872,2
1926,0.004478567,0.089571337,0.005118362,0.221369162,0.012795905,0.000639795,0.1860000000,0.001919386,0.00127959,0,1166,32,10,2,2,2136,2,194,0,1396,2
1927,0.005762967,0.061513405,0,0.151340516,0.000501128,0.000250564,0.1780000000,0,0.00012528,2,2,18,16,2,10,698,0,1062,16,38,1
1928,0.000274669,6.87E-05,0.000274669,0.086589302,0.001304676,0.000274669,0.0081700000,0,0.00000000,0,0,2,0,0,6,1232,0,5461,2,2600,1
1929,0.002262443,0.474358974,0.021116139,0.172699849,0.013574661,0.003770739,0.0000000000,0,0.00226244,52,22,384,24,38,26,16,0,152,38,218,1
1930,0.015384615,0.415384615,0.007692308,0.211538462,0.023076923,0.003846154,0.0000000000,0,0.00384615,0,0,0,0,0,0,300,0,96,6,2,1
1931,0.018709074,0.434985968,0,0.224508887,0.024321796,0.010289991,0.0018700000,0,0.00374182,14,6,0,0,0,0,90,0,1043,14,8,1
1932,0.014641288,0.327476818,0.010248902,0.159590044,0.017081503,0.004392387,0.0454000000,0.004880429,0.00048804,40,156,22,20,60,116,7674,0,5110,62,112,2
1933,0.013722127,0.223842196,0.024013722,0.216123499,0.022298456,0.003430532,0.0000000000,0.000857633,0.00000000,0,90,0,0,4,2,22,2,408,42,16,1
1934,0.010869565,0.371118012,0.01552795,0.248447205,0.032608696,0.010869565,0.0062100000,0,0.00621118,0,2,2,0,0,0,621,0,454,0,0,2
1935,0.004115226,0.402469136,0.01563786,0.265020576,0.011522634,0.002469136,0.0000000000,0.001646091,0.00164609,28,10,20,48,16,12,24,0,292,64,12,1
1936,0.002034588,0.483214649,0.065106816,0.161749746,0.053916582,0.003051882,0.0000000000,0.003051882,0.00101729,2,34,40,2,28,4,92,0,809,113,97,1
1937,0.000589971,0.000589971,0.001179941,0.2,0.000589971,0,0.6770000000,0.020648968,0.00058997,6,0,20,0,0,18,2135,0,1178,8,174,3
1938,0.004942339,0.531301483,0.006589786,0.20675453,0.024711697,0.014827018,0.0016500000,0,0.00164745,46,64,20,36,152,42,462,0,1296,324,316,2
1939,0.000144155,0.010234972,0.028254289,0.210033156,0.017298544,0.002018163,0.0118000000,0.000576618,0.00100908,0,12,1,12,4,134,443,0,2260,483,482,1
1940,0.006701415,0.501116902,0.003723008,0.210722264,0.032762472,0.005956813,0.0000000000,0.002978407,0.00297841,0,0,64,0,0,0,0,0,5586,0,4,2
1941,0.000463607,0.040797404,0.006490496,0.176170607,0.020862309,0.00880853,0.0000000000,0.000463607,0.00046361,4,0,48,4,8,4,6,0,1778,4,14,1
1942,0.015031798,0.222971671,0.006552322,0.065908653,0.007323184,0.000963577,0.3350000000,0.001541723,0.00154172,0,52,14,7,12,0,875,0,264,77,123,1
1943,0.001801802,0.524324324,0.000900901,0.2,0.040540541,0.003603604,0.0000000000,0.002702703,0.00090090,0,0,136,0,30,0,0,0,200,10,12,1
1944,0.002155172,0.142241379,0.023706897,0.150862069,0.032327586,0.012931034,0.0021600000,0,0.00215517,0,0,4,12,996,60,182,0,3666,68,32,2
1945,0.001329787,0.002659574,0.001994681,0.28224734,0.012300532,0.005651596,0.2470000000,0.003989362,0.00066489,4,2,16,2,0,0,1043,0,1106,220,150,2
1946,0.008492569,0.426751592,0.049893843,0.182590234,0.02866242,0.010615711,0.0000000000,0.001061571,0.00106157,6,2,6,2,18,4,26,0,946,16,28,1
1947,0.003342957,0.018234311,0.003950767,0.367573317,0.010028871,0.005014435,0.0468000000,0.002431241,0.00075976,0,2,72,10,2,6,2196,0,3288,178,364,2
1948,0.000177968,0.102509343,0.001601708,0.114433173,0.004983093,0.001245773,0.0174000000,0.002847482,0.00088984,2,26,4,4,0,14,114,0,464,24,30,1
1949,0.001526718,0.048854962,0.003053435,0.209160305,0.019847328,0.001526718,0.0000000000,0.007633588,0.00152672,4,12,2,50,8,0,26,0,536,18,22,1
1950,0.041432887,0.240828658,0.004315926,0.142857143,0.01683211,0.003452741,0.0285000000,0.002589555,0.00043159,16,42,14,44,12,24,190,54,2515,36,54,1
1951,0.000590087,0.006490952,0.001966955,0.288552321,0.02104642,0.005507474,0.0627000000,0.000590087,0.00019670,0,4,2,6,4,36,1963,0,2049,50,136,1
1952,0.002923977,0.416179337,0.000974659,0.196881092,0.021442495,0.006822612,0.0000000000,0,0.00000000,8,26,50,34,14,2,75,0,1816,28,16,1
1953,0.003820961,0.373362445,0.011462882,0.181768559,0.016921397,0.006004367,0.0000000000,0,0.00000000,50,40,122,35,134,114,18,0,690,94,92,1
1954,0.00093668,0.005620082,0.004121394,0.388347696,0.029037093,0.009366804,0.0333000000,0.012176845,0.00037467,0,2,70,4,2,4,3169,0,158,12,230,2
1955,0.009885932,0.491254753,0.001520913,0.230418251,0.015209125,0.003041825,0.0007600000,0,0.00076046,0,0,0,0,0,0,0,0,2914,68,20,1
1956,0.00907441,0.402903811,0.025408348,0.246823956,0.030852995,0.003629764,0.0200000000,0,0.00181488,0,0,0,2,0,0,856,0,935,2,16,1
1957,0.001992032,0.266932271,0,0.172310757,0.013944223,0.000996016,0.0000000000,0.000996016,0.00398406,0,4,0,0,0,0,2,0,178,0,0,1
1958,0.01120797,0.46388543,0.01120797,0.212951432,0.042963885,0.00498132,0.0012500000,0.00124533,0.00311333,2,6,2,0,0,0,306,0,116,4,0,1
1959,0.000392003,0.000784006,0.003136025,0.171697374,0.006664053,0.001568013,0.1270000000,0.000392003,0.00000000,4,10,330,6,28,12,3567,2,244,14,68,1
1960,0.003484321,0.151567944,0.003484321,0.240418118,0.026132404,0.00174216,0.0000000000,0.005226481,0.00871080,0,2,0,3,0,0,3,0,422,8,33,2
1961,0.002498559,0.026907553,0.019604075,0.182202575,0.012108399,0.00480492,0.0001920000,0.002306362,0.00057659,100,66,2,4,246,152,64,96,796,118,112,1
1962,0.000652316,0.13568167,0.00456621,0.189171559,0.020874103,0.013046314,0.0000000000,0.001304631,0.00260926,8,0,64,4,8,8,8,0,3830,0,2,1
1963,0.005442177,0.568707483,0.013605442,0.198639456,0.020408163,0.00952381,0.0000000000,0.001360544,0.00000000,12,4,118,10,10,12,4,4,66,2,8,1
1964,0.005089059,0.497031383,0.021204411,0.213740458,0.016115352,0.004240882,0.0000000000,0.007633588,0.00084818,8,0,96,8,48,58,50,0,1460,16,30,1
1965,0.011727912,0.526974199,0.014855356,0.206411259,0.019546521,0.006254887,0.0007820000,0,0.00000000,0,0,28,0,0,0,0,0,124,0,4,1
1966,0.020547945,0.356164384,0.020547945,0.397260274,0.04109589,0,0.1230000000,0,0.00000000,0,4,0,0,0,0,544,6,644,30,66,1
1967,0.044003451,0.185073339,0.021138913,0.191975841,0.018119068,0.005608283,0.0574000000,0.010353753,0.00172563,4,0,6,8,4,10,3430,76,2094,56,86,2
1968,0.017065272,0.035999003,0.002491281,0.273168909,0.009093174,0.001121076,0.0627000000,0.00124564,0.00000000,0,0,20,0,0,0,3794,1,881,12,595,1
1969,0.004559271,0.414133739,0.016717325,0.189209726,0.01443769,0.008358663,0.0000000000,0.002279635,0.00000000,0,0,1334,2,16,2,0,0,72,2,0,1
1970,0.006049742,0.009634775,0.000224065,0.053103294,0.001344387,0.000224065,0.0652000000,0.000448129,0.00022407,2,0,1264,2,0,0,3104,0,495,2,82,1
1971,0.003126628,0.489838458,0.004689943,0.188639917,0.029181866,0.00990099,0.0000000000,0.003126628,0.00104221,12,18,228,2,10,2,2,0,706,100,158,1
1972,0.003239741,0.510799136,0.007559395,0.137149028,0.017278618,0.006479482,0.0000000000,0.016198704,0.00107991,0,0,2,2,0,0,10,0,1241,24,20,2
1973,0.006048387,0.481854839,0.006048387,0.205645161,0.010080645,0.006048387,0.0000000000,0,0.00000000,12,40,4,4,20,0,136,0,2442,10,16,1
1974,0.002572016,0.37808642,0,0.215020576,0.023148148,0.003600823,0.0000000000,0.003600823,0.00000000,50,24,66,74,8,22,202,0,1408,78,28,1
1975,0.007410129,0.129952845,0.000122481,0.15034601,0.000183722,6.12E-05,0.2480000000,0,0.00006120,0,4,546,4,4,64,10992,0,422,6,398,2
1976,0,0.417024936,0.01805675,0.208082545,0.021496131,0.006878762,0.0000000000,0.006018917,0.00601892,0,2,6,0,0,0,0,0,196,28,0,2
1977,0.002710027,0.011924119,0.026558266,0.198915989,0.024932249,0.003252033,0.0000000000,0.002710027,0.00162602,4,6,62,52,97,0,12,0,1316,0,10,1
1978,0.019973866,0.045547881,0.002800075,0.060574949,0.0062535,0.001026694,0.0374000000,0.00112003,0.00037334,22,0,243,44,50,2,5828,40,2108,79,414,1
1979,0.015608741,0.259105099,0.039542144,0.260145682,0.044745057,0.005202914,0.0000000000,0.001040583,0.00000000,0,0,0,2,0,0,0,0,1012,2,30,1
1980,0.000756684,0.009122247,0.000252228,0.026357827,0.000588532,0.000504456,0.0014700000,0.000168152,0.00012611,0,8,4684,0,0,16,6793,0,2673,56,6,1
1981,0.001015022,0.000812018,0.016240357,0.224725944,0.014819326,0.00365408,0.1170000000,0.004060089,0.00121803,0,2,0,8,8,0,1186,18,848,8,0,1
1982,0.006779661,0.459887006,0.012429379,0.189830508,0.021468927,0.003389831,0.0045200000,0.001129944,0.00112994,6,4,26,8,2,0,16,0,2230,96,52,1
1983,0.008403361,0.445378151,0.016042781,0.223834989,0.018334607,0.008403361,0.0038200000,0,0.00229183,16,10,42,44,26,8,40,0,2784,278,164,2
1984,0.004319654,0.448704104,0.005399568,0.244600432,0.027537797,0.010259179,0.0005400000,0.001079914,0.00053996,0,8,0,0,0,0,64,0,974,0,0,1
1985,0.002401922,0.289831865,0.006405124,0.148118495,0.030424339,0.004803843,0.0008010000,0,0.00160128,28,0,288,28,0,12,0,0,2426,44,536,1
1986,0.001,0.51,0.033,0.237,0.013,0.0045,0.0000000000,0.002,0.00000000,2,6,4,4,310,2,480,0,1584,6,98,1
1987,0.00761035,0.374429224,0.04261796,0.238964992,0.02435312,0.00456621,0.0015200000,0,0.00000000,0,0,14,4,0,0,6,0,1789,8,20,1
1988,0.025641026,0.230769231,0.076923077,0.05982906,0.05982906,0.021367521,0.0000000000,0.017094017,0.00000000,0,8,0,0,0,0,2,0,0,22,0,2
1989,0.006150298,0.076109937,0.000192197,0.178358639,0.013069383,0.004036133,0.0167000000,0.004612723,0.00115318,0,90,64,6,124,60,1608,0,14088,122,30,2
1990,0.005602241,0.489495798,0,0.203781513,0.014705882,0.004201681,0.0000000000,0,0.00070028,0,0,0,0,22,0,0,0,1354,0,2,1
1991,0.009748428,0.21163522,0.036792453,0.229559748,0.017610063,0.001886792,0.0230000000,0.006603774,0.00125786,6,504,12,10,154,62,128,4,2173,6,588,2
1992,0.001189945,0.000148743,0.005949725,0.335861966,0.011304477,0.003718578,0.0090700000,0.003569835,0.00044623,0,2,4300,2,2,0,564,0,18904,140,84,2
1993,0.032588204,0.032588204,0.004309184,0.20145435,0.0201993,0.002423916,0.0479000000,0.00807972,0.00484783,0,0,0,14,0,0,2418,0,3854,2,4,2
1994,0.012605042,0.04038282,0.00140056,0.080065359,0.003501401,0.000466853,0.0829000000,0.001867414,0.00046685,2,4,2,2,4,10,3328,8,270,4,344,1
1995,0.01108545,0.534411085,0.023094688,0.187990762,0.019399538,0.00369515,0.0009240000,0,0.00092379,2,0,18,6,0,0,2,0,3672,10,4,1
1996,0.00045683,0.070808588,0.006852444,0.21882138,0.010507081,0.004568296,0.0041100000,0.005481955,0.00000000,0,0,0,0,68,8,740,0,479,40,334,1
1997,0.003192848,0.530651341,0.028097063,0.192209451,0.020434227,0.006385696,0.0000000000,0.002554278,0.00000000,0,10,626,8,8,2,8,0,56,10,4,1
1998,0.005221932,0.343777198,0,0.241079199,0.014795474,0.00435161,0.0000000000,0,0.00000000,2,8,42,48,38,0,252,0,512,8,14,1
1999,0,0.021857923,0.005464481,0.164845173,0.015482696,0.008196721,0.0000000000,0,0.00000000,0,0,16,0,0,0,324,0,1870,4,8,1
2000,0.012552301,0.523012552,0.012552301,0.246861925,0.041841004,0,0.0000000000,0.012552301,0.00836820,0,0,0,12,0,4,9,0,267,2,1,2
2001,0.011083744,0.544334975,0.048029557,0.151477833,0.018472906,0.012315271,0.0123000000,0.001231527,0.00369458,0,0,4,0,14,0,0,0,1658,14,98,2
2002,0.00326087,0.572826087,0.009782609,0.217391304,0.020652174,0.00326087,0.0000000000,0,0.00543478,0,0,10,12,2,4,165,0,3990,4,2,1
2003,0.002401922,0.458767014,0.009607686,0.239391513,0.024019215,0.008006405,0.0008010000,0.000800641,0.00080064,0,0,452,6,0,0,524,0,1916,8,2,1
2004,0.035902586,0.171729852,0,0.148631685,0.021089631,0.005774542,0.0060300000,0.011549084,0.00326387,0,2,18,18,0,2,5492,70,714,4,59,2
2005,0.011310712,0.034375693,0.002217787,0.082723442,0.005766245,0.001108893,0.0299000000,0,0.00022178,50,54,135,86,66,154,8064,58,5129,114,3534,2
2006,0,0.006887052,0.00137741,0.217630854,0.02892562,0.005509642,0.0000000000,0,0.00000000,22,36,4,0,6,8,44,0,4863,128,52,1
2007,0.004548408,0.509421702,0.001299545,0.197530864,0.013645224,0.003248863,0.0000000000,0.001299545,0.00064977,0,0,20,2,8,4,368,0,2434,6,172,1
2008,0.001025115,0.000256279,0.017683239,0.344182471,0.021014864,0.003331625,0.1540000000,0.003075346,0.00281907,2,0,8,10,0,0,878,0,1205,292,828,2
2009,0.000818331,0.488543372,0.037643208,0.158756137,0.01391162,0.005728314,0.0000000000,0.000818331,0.00327332,88,0,84,42,0,0,0,0,870,0,0,1
2010,0.000965917,0.0244239,0.007313371,0.240651304,0.010763074,0.001793846,0.2770000000,0.004967573,0.00151787,2,8,130,10,4,4,5123,0,2218,349,102,2
2011,0.007258065,0.318548387,0.012903226,0.195967742,0.011290323,0.005645161,0.0000000000,0,0.00080645,136,124,8,0,4,0,20,0,2306,64,8,1
2012,0.00272651,0.000908837,0.028942953,0.287122483,0.015030761,0.003565436,0.2480000000,0.007760067,0.00342562,0,0,12,22,0,20,78,0,548,60,34,2
2013,0,0.018900344,0.006872852,0.231958763,0.032646048,0.012027491,0.0034400000,0,0.00171821,58,158,930,46,10,84,96,6,1218,64,48,1
2014,0.000439689,0.003224388,0.003664077,0.243734428,0.021544775,0.004690019,0.0690000000,0.000439689,0.00043969,12,36,12,10,2,14,3648,4,2865,658,379,2
2015,0,0.000409794,0.001536728,0.219752075,0.01659666,0.000102449,0.0093200000,0,0.00010245,0,0,0,2,0,0,16297,0,1190,0,4,2
2016,0,0.008888889,0.012444444,0.205333333,0.030222222,0.011555556,0.0044400000,0.000888889,0.00266667,0,4,4,16,4,0,8,0,3106,16,178,1
2017,0.005960015,0.025424368,0.006789891,0.299283289,0.007317993,0.001584308,0.0949000000,0.000905319,0.00188608,4,62,64,34,40,44,324,0,2010,426,306,2
2018,0.114994934,0.295339412,0.008865248,0.191236069,0.026089159,0.004812563,0.1100000000,0.004559271,0.00101317,12,234,0,6,8,16,5094,0,1370,302,168,2
2019,0.000222792,0.000668375,0.006795143,0.268129665,0.011585162,0.004344436,0.1030000000,0.00423304,0.00311908,20,2,16,54,0,222,2761,0,16001,208,1668,2
2020,9.38E-05,0.000469219,0.001595345,0.282751502,0.006662913,0.001783033,0.0346000000,0.001126126,0.00028153,3,4,3,30,48,3,5487,0,3898,40,478,1
2021,0.005934718,0.013600396,0.002225519,0.140949555,0.002472799,0,0.0418000000,0,0.00024728,8,4,22,18,14,0,1678,0,2838,40,552,1
2022,0.001313131,0.01040404,0.002525253,0.371313131,0.016464646,0.003232323,0.0131000000,0.002424242,0.00090909,4,4,44,25,12,11,11712,8,2282,70,246,2
2023,0.00440806,0.022670025,0.035264484,0.280646516,0.023719563,0.007346767,0.1520000000,0.017842149,0.00230898,2,248,110,2,106,962,2194,2,5642,154,3580,3
2024,0.007799443,0.540947075,0.000557103,0.197771588,0.028412256,0.01448468,0.0000000000,0.002228412,0.00055710,90,2,0,0,2,8,258,0,4308,12,72,1
2025,0.001816393,0.005903277,0.000302732,0.161583289,0.002800272,0.000302732,0.0552000000,0.00075683,0.00105956,8,74,72,8,10,32,1811,0,5081,194,1479,1
2026,0.000172771,0.000518314,0.001036628,0.275570145,0.001554941,0.000345543,0.0143000000,0,0.00017277,2,24,220,4,30,16,100,0,454,94,40,1
2027,0.030043668,0.101484716,0.012925764,0.212227074,0.017292576,0.004017467,0.1410000000,0.00139738,0.00087336,14,18,30,2,36,32,2973,0,5474,48,1120,2
2028,0.003708282,0.508858673,0.016893284,0.183765966,0.022661722,0.005356407,0.0008240000,0.002472188,0.00041203,0,4,19,8,2,0,2,0,109,85,6,1
2029,0.004010695,0.509358289,0.002673797,0.229946524,0.018716578,0.002673797,0.0026700000,0,0.00401070,6,2,8,6,4,0,0,0,112,10,0,1
2030,0,0.01051709,0.021034181,0.212094654,0.030674847,0.006134969,0.0000000000,0.001752848,0.00087642,30,0,152,0,0,4,100,0,430,244,36,1
2031,0.017964072,0.325349301,0.017964072,0.199600798,0.015968064,0.00998004,0.0000000000,0,0.00199601,0,0,0,0,2,0,2,0,2500,2,4,1
